,text,video_id,comment_id,reply,parent_id
7406,Caleb doesn't throw picks. Predicting double digit interceptions is crazy.,SIjaLiMuF0w,UgwjWZOHF_-_5FBkTAN4AaABAg,False,
7407,Caleb doesn't throw picks in the PAC-12 because everyone ran super vanilla coverages. Double digits as a rookie is not crazy it'd be crazy if he doesn't have double digit picks and fumbles,SIjaLiMuF0w,UgwjWZOHF_-_5FBkTAN4AaABAg.A2sAZ6L4H6RA2sU_5i8KMX,True,UgwjWZOHF_-_5FBkTAN4AaABAg
7408,"Rookie season I think it’s fair to expect some more mistakes. That being said, with the WRs and TEs plus Swift… it’s likely going to be mitigated by RB checkdowns",SIjaLiMuF0w,UgwjWZOHF_-_5FBkTAN4AaABAg.A2sAZ6L4H6RA2ti_Sfn8Ye,True,UgwjWZOHF_-_5FBkTAN4AaABAg
7409,@@johnostro7153 exactly. He definitely threw picks against Notre dame.,SIjaLiMuF0w,UgwjWZOHF_-_5FBkTAN4AaABAg.A2sAZ6L4H6RA2toVntwLS-,True,UgwjWZOHF_-_5FBkTAN4AaABAg
7410,"@@rustyshackleford9006 in ‘22 when he had a decent, (not good USC team) he destroyed ND. Did you guys forget about that already? This year’s ND game was the worst he ever played in his career.",SIjaLiMuF0w,UgwjWZOHF_-_5FBkTAN4AaABAg.A2sAZ6L4H6RA2xBSq-idSQ,True,UgwjWZOHF_-_5FBkTAN4AaABAg
7411,@@attilasuto6013 so you’re saying he’s getting worse. Got it. Sounds like he peaked too soon,SIjaLiMuF0w,UgwjWZOHF_-_5FBkTAN4AaABAg.A2sAZ6L4H6RA2xCORGMeIi,True,UgwjWZOHF_-_5FBkTAN4AaABAg
7412,0:35 - approved by Matt Nagy,SIjaLiMuF0w,UgwA8DIghVjKuJWHLWN4AaABAg,False,
7413,Bears special. Run up the middle....run up the middle...4 yard pass....punt. that is the Chicago Bears playback the last 2 years.,SIjaLiMuF0w,UgyOMC-x1vvbig8sYsN4AaABAg,False,
7414,"That's off, You didn't mention 1 screen",SIjaLiMuF0w,UgyOMC-x1vvbig8sYsN4AaABAg.A2tv2wkMPQIA30q7Rzmcia,True,UgyOMC-x1vvbig8sYsN4AaABAg
7415,Run!! Just like Fields.,SIjaLiMuF0w,UgzjJEstVFvLRHvL5yN4AaABAg,False,
7416,Oook hater,SIjaLiMuF0w,UgzjJEstVFvLRHvL5yN4AaABAg.A2rwHr4ljFoA2rwYc5TyrW,True,UgzjJEstVFvLRHvL5yN4AaABAg
7417,"If they wanted that, they would have kept JF....",SIjaLiMuF0w,UgzjJEstVFvLRHvL5yN4AaABAg.A2rwHr4ljFoA2rwf_FPDat,True,UgzjJEstVFvLRHvL5yN4AaABAg
7418,Justin Fields didn’t know what open was in the nfl that’s why he ran soo much and held on to the damn ball.,SIjaLiMuF0w,UgzjJEstVFvLRHvL5yN4AaABAg.A2rwHr4ljFoA2rxnBr5F5q,True,UgzjJEstVFvLRHvL5yN4AaABAg
7419,​​@@FU-kc3sq he was not getting pass protection that's why he ran. Plus the routes were slow developing  JT O'Sullivan has analyzed the awful Getsy routes design,SIjaLiMuF0w,UgzjJEstVFvLRHvL5yN4AaABAg.A2rwHr4ljFoA2ryu17MUeG,True,UgzjJEstVFvLRHvL5yN4AaABAg
7420,@@mcfact1827he held onto the ball longer than any quarterback in the nfl. That’s why he was sacked and “forced” to run so much.,SIjaLiMuF0w,UgzjJEstVFvLRHvL5yN4AaABAg.A2rwHr4ljFoA2rz9Lik-qz,True,UgzjJEstVFvLRHvL5yN4AaABAg
7421,He gonna run run run throw throw run run throw run throw run throw throw run run run,SIjaLiMuF0w,UgzzjymfMtOmAu3-yWl4AaABAg,False,
7422,Caleb doesn't want to play hero ball. Just run the offense. There's gonna be many packages that Waldron will have fun creating.,SIjaLiMuF0w,UgzWro7SYmJT58QS9wZ4AaABAg,False,
7423,It would be heart breaking if this kids turns out to be a bust,SIjaLiMuF0w,Ugz0RTbQYL6xuzc9cQt4AaABAg,False,
7424,We can't lead the league in  behind the line of scrimmage passes.....    That has to go bye bye...,SIjaLiMuF0w,Ugw5FnYhKRW8LwHI-lN4AaABAg,False,
7425,"How da fuq is this different from year 2 of Trestman. We had Cutty, Marshall, Jefferey, Bennett AND Forte. How'd that turn out. Hit the brakes yall. Seen this hype all the time.",SIjaLiMuF0w,Ugz9wcQCNz2lVWFtnN54AaABAg,False,
7426,🐻⬇️,SIjaLiMuF0w,Ugz4OHqfTnCRbxrQXNV4AaABAg,False,
7427,Tim trying so hard to not saying the same things we were worried about with Fields,SIjaLiMuF0w,UgztExQKTwXep4iL2iF4AaABAg,False,
7428,People gonna say it ridiculous but i wish Tim Jenkins was our OC,SIjaLiMuF0w,UgzzpI3S0W_OFJjqB6F4AaABAg,False,
7429,Stop saying RIGHT’,SIjaLiMuF0w,UgwckthUhFpnChKLWhp4AaABAg,False,
7430,tf is he talking about no backs he lost me with that,SIjaLiMuF0w,UgzKFuxpCFrwcjnrpZt4AaABAg,False,
7431,This will be the biggest bust in the history of sports...,SIjaLiMuF0w,UgyMDOF-ZX9AANkvZUV4AaABAg,False,
7432,Why cuz he’s not on your team? 🤔,SIjaLiMuF0w,UgyMDOF-ZX9AANkvZUV4AaABAg.A3-vaJkembqA343FyX5yy9,True,UgyMDOF-ZX9AANkvZUV4AaABAg
7433,oh jeez. I'm gonna bear down so hard.,b71u4Jr9qYc,UgzKcOJn9EfcDmsp8bB4AaABAg,False,
7434,I’m bearing down soooo hard! 😂,b71u4Jr9qYc,UgzKcOJn9EfcDmsp8bB4AaABAg.A2sI3KdkJkJA2sMusIelzH,True,UgzKcOJn9EfcDmsp8bB4AaABAg
7435,I beared down all over the place,b71u4Jr9qYc,UgzKcOJn9EfcDmsp8bB4AaABAg.A2sI3KdkJkJA2sNq4o6Os1,True,UgzKcOJn9EfcDmsp8bB4AaABAg
7436,Im gona bear down everywhere 😩,b71u4Jr9qYc,UgzKcOJn9EfcDmsp8bB4AaABAg.A2sI3KdkJkJA2sOGflJRv4,True,UgzKcOJn9EfcDmsp8bB4AaABAg
7437,🤣🤣🤣🤣🤣,b71u4Jr9qYc,UgzKcOJn9EfcDmsp8bB4AaABAg.A2sI3KdkJkJA2sQUpB3D03,True,UgzKcOJn9EfcDmsp8bB4AaABAg
7438,My bear down is pointing me that way,b71u4Jr9qYc,UgzKcOJn9EfcDmsp8bB4AaABAg.A2sI3KdkJkJA2sR9YU-Nlj,True,UgzKcOJn9EfcDmsp8bB4AaABAg
7439,One of the best interviews you guys have had.   Bring him back.,b71u4Jr9qYc,UgyArmpovV6w_QjD3-d4AaABAg,False,
7440,Best interview ever on this site. Very enjoyable.,b71u4Jr9qYc,UgwrZvAhEY-j1nghBRZ4AaABAg,False,
7441,This was one of the best interviews I have heard ! This is the type of insight we like to know and hear! Please bring him back and keep giving us content like this great job!!!,b71u4Jr9qYc,Ugw1W03tnwoJU7Ktbyl4AaABAg,False,
7442,This is so awesome to hear ahead of the game and coach knows Shane W personally 6years I love it,b71u4Jr9qYc,UgyNrHoYsGRa-eS2O5F4AaABAg,False,
7443,Wow! This was a great interview and insight to the work already put in to prepare for Waldron's system.,b71u4Jr9qYc,Ugx9kxpCuPmSJ4MHr7R4AaABAg,False,
7444,"2 years from now the bears will have the number 1 offense and defense and start a run of super bowl appearances, including winning back to back super bowls.",b71u4Jr9qYc,Ugy6_b0V36KCbJRJoF54AaABAg,False,
7445,What a great interview,b71u4Jr9qYc,Ugzc-_xb3OfQqLxDg794AaABAg,False,
7446,Can't wait for the season to get here!,b71u4Jr9qYc,Ugx5zG5_7WCYweAzp-94AaABAg,False,
7447,Got a longgg time,b71u4Jr9qYc,Ugx5zG5_7WCYweAzp-94AaABAg.A2sJKbTvR4yA2sLpcg_Vyo,True,Ugx5zG5_7WCYweAzp-94AaABAg
7448,@@matthewsdonnellyaugust 1st so we’re getting closer and closer,b71u4Jr9qYc,Ugx5zG5_7WCYweAzp-94AaABAg.A2sJKbTvR4yA2s_T92Qp6t,True,Ugx5zG5_7WCYweAzp-94AaABAg
7449,This stuff about to go hard the season real quick beardown!🐻🐻‍❄️🐻!!!,b71u4Jr9qYc,Ugx5zG5_7WCYweAzp-94AaABAg.A2sJKbTvR4yA2vCqXam5KN,True,Ugx5zG5_7WCYweAzp-94AaABAg
7450,What a gem on an interview.,b71u4Jr9qYc,UgyrHQPw-OKF55MYfZl4AaABAg,False,
7451,"Great insight here, well done",b71u4Jr9qYc,Ugxb4kGyjIqm3MYfyeV4AaABAg,False,
7452,Excellent interview,b71u4Jr9qYc,Ugwzo_GDxgGElyxgmgZ4AaABAg,False,
7453,CW is committed! 6 week head start on NFL!,b71u4Jr9qYc,UgwztKBu9JM80T46BOx4AaABAg,False,
7454,That was awesome,b71u4Jr9qYc,UgwhhdZpPmLdIiNGTP14AaABAg,False,
7455,While everyone is ziggin. These dudes are zagging. Solid interview,b71u4Jr9qYc,Ugy_4BlTpWTzPGJfapd4AaABAg,False,
7456,I have never been this excited as a Bears fan. 🐻 down!,b71u4Jr9qYc,UgzUWqiSANTSIVG5TFh4AaABAg,False,
7457,Celeb looks like Mr. October.  Goal: Become Mr. February. Let’s get that 46 spirit on Defense and enjoy our Offense.,b71u4Jr9qYc,Ugxlhxa2YYrqcimgU9h4AaABAg,False,
7458,Let's go bears future is bright we got 2 studs in first round,b71u4Jr9qYc,UgzcCBj0xZxlK0zl6lx4AaABAg,False,
7459,Top 10 picks too🎉🎉🎉,b71u4Jr9qYc,UgzcCBj0xZxlK0zl6lx4AaABAg.A2sC8cOGrgEA2sIX0mZiOX,True,UgzcCBj0xZxlK0zl6lx4AaABAg
7460,Awesome interview,b71u4Jr9qYc,UgxSyrtCNptpoflzO3N4AaABAg,False,
7461,It appears that they've looked into every detail so let's sit back and enjoy👍,b71u4Jr9qYc,UgwwejI4u-XO0WUjGIN4AaABAg,False,
7462,I will be MVP,b71u4Jr9qYc,Ugxdlz0xwCKMrBFhtxB4AaABAg,False,
7463,Also my nails are slay,b71u4Jr9qYc,Ugxdlz0xwCKMrBFhtxB4AaABAg.A2sJk59UlbhA2sJnOORNao,True,Ugxdlz0xwCKMrBFhtxB4AaABAg
7464,@@CalebWilliamsMVN😂,b71u4Jr9qYc,Ugxdlz0xwCKMrBFhtxB4AaABAg.A2sJk59UlbhA2sNMLz_WN-,True,Ugxdlz0xwCKMrBFhtxB4AaABAg
7465,"I believe him, yo. Idk why but i do",b71u4Jr9qYc,Ugxdlz0xwCKMrBFhtxB4AaABAg.A2sJk59UlbhA2sP3jZ3zZv,True,Ugxdlz0xwCKMrBFhtxB4AaABAg
7466,Have they opened the MVP voting window yet?,b71u4Jr9qYc,Ugxdlz0xwCKMrBFhtxB4AaABAg.A2sJk59UlbhA2sUM0eXo2J,True,Ugxdlz0xwCKMrBFhtxB4AaABAg
7467,Half baked quote? Guy on the coach and Scarface 😂,b71u4Jr9qYc,Ugxdlz0xwCKMrBFhtxB4AaABAg.A2sJk59UlbhA2sWemiNt_k,True,Ugxdlz0xwCKMrBFhtxB4AaABAg
7468,I bought new Bears gear yesterday.  Bear Down!,b71u4Jr9qYc,Ugx38Tm1ubzp5C5Vgrt4AaABAg,False,
7469,"If the Bears have not done things the right way in the past, it sure does sound like they are now!",b71u4Jr9qYc,UgxoYwHra83rpPI2MTZ4AaABAg,False,
7470,This is Different!,b71u4Jr9qYc,UgxNN9YL9eUzt-8U4PV4AaABAg,False,
7471,Let’s go Bears! Get. That. Ball.,b71u4Jr9qYc,Ugx3p5a4wVaXqepKka94AaABAg,False,
7472,Cool thumbnail,b71u4Jr9qYc,UgwxFHr9yTIVmf3OgRp4AaABAg,False,
7473,Bear claw grrrrrhhhhhh Bear Down Calab lets gooo,b71u4Jr9qYc,UgwLC5Ls6PMyDHmi7o14AaABAg,False,
7474,I came about 7x during that interview.,b71u4Jr9qYc,UgyugOrkPfvmx4_sySN4AaABAg,False,
7475,Stop asking that’ll get us in trouble for tampering,b71u4Jr9qYc,UgzE1MEzvcxSFKd_P9x4AaABAg,False,
7476,Lol there’s no such thing as tampering when it comes to drafting a player….,b71u4Jr9qYc,UgzE1MEzvcxSFKd_P9x4AaABAg.A2sPnNRGC2LA2sTgQHOdxj,True,UgzE1MEzvcxSFKd_P9x4AaABAg
7477,@@kennyandrews5064he’s also already on the team,b71u4Jr9qYc,UgzE1MEzvcxSFKd_P9x4AaABAg.A2sPnNRGC2LA2s_vRH-zPO,True,UgzE1MEzvcxSFKd_P9x4AaABAg
7478,"Caleb has, to me, those Tom Brady eyes!  HE IS A WINNER!!!!",b71u4Jr9qYc,UgwtHrXOMwTJotMZTzN4AaABAg,False,
7479,🤞🏽🤞🏽,b71u4Jr9qYc,Ugz1MWK3YBgz0JAdD4B4AaABAg,False,
7480,"They tryna hem the dude up lol.  So you have Shane Waldron's plays/terminology? 😭😭😭  Idk if this would be considering tampering, somehow...😅",b71u4Jr9qYc,UgytsLe9tsSqA7jFEt94AaABAg,False,
7481,These two r click bait specialists,b71u4Jr9qYc,UgytsLe9tsSqA7jFEt94AaABAg.A2sKdBL4K6KA2sL4OeKT-g,True,UgytsLe9tsSqA7jFEt94AaABAg
7482,There's no tampering with college players lol,b71u4Jr9qYc,UgytsLe9tsSqA7jFEt94AaABAg.A2sKdBL4K6KA2sOSpeSGCy,True,UgytsLe9tsSqA7jFEt94AaABAg
7483,@@sNNNNNable....Makes sense. I hope bro didn't give any info that the Bears didn't want out there.,b71u4Jr9qYc,UgytsLe9tsSqA7jFEt94AaABAg.A2sKdBL4K6KA2sP4Bta50g,True,UgytsLe9tsSqA7jFEt94AaABAg
7484,He doesn't work for the Bears,b71u4Jr9qYc,UgytsLe9tsSqA7jFEt94AaABAg.A2sKdBL4K6KA2sSV5GIrKj,True,UgytsLe9tsSqA7jFEt94AaABAg
7485,WTH is this investigative journalism or something,b71u4Jr9qYc,UgytsLe9tsSqA7jFEt94AaABAg.A2sKdBL4K6KA2sTTTmhVzb,True,UgytsLe9tsSqA7jFEt94AaABAg
7486,Is Hewlett his personal coach or will he be working with the Bears?,b71u4Jr9qYc,UgyiFspZcWAK01oo8Gp4AaABAg,False,
7487,Personal,b71u4Jr9qYc,UgyiFspZcWAK01oo8Gp4AaABAg.A2scPPtRF64A2sp6pgWiUH,True,UgyiFspZcWAK01oo8Gp4AaABAg
7488,Personal coach who just happens to be Waldrons close friend.  Remember Shane was an assistant with the Rams probably met Hewlett when he was there.  Just a happenstance about Hewlett coaching Caleb. Bears might have come across that during the coaching interviews.  Certainly not going to hurt Shane during that. These things happen all the time.,b71u4Jr9qYc,UgyiFspZcWAK01oo8Gp4AaABAg.A2scPPtRF64A2srbaBDQZ9,True,UgyiFspZcWAK01oo8Gp4AaABAg
7489,It is Really Fun watching the bears this year Bear Down Bears 10 wins!!! Baby.,b71u4Jr9qYc,UgxjsuYPnPrXZluY0R14AaABAg,False,
7490,Caleb will be seeing a lot of contain rushes so he will have to play in the pocket,b71u4Jr9qYc,Ugy5l4HiMSSy3p1SmId4AaABAg,False,
7491,This is true so good pocket presents is needed when he out there he’s gonna need that situation like that a lot!!!😊,b71u4Jr9qYc,Ugy5l4HiMSSy3p1SmId4AaABAg.A2uzzwQms9QA2vGgNiz3-n,True,Ugy5l4HiMSSy3p1SmId4AaABAg
7492,Pumped for the NFL schedule release & grabbing 🎟️ for our “home” game in London this fall 💪🏾 Bears are gonna be a hot ticket,b71u4Jr9qYc,Ugw64P6EPlqazvM0mut4AaABAg,False,
7493,🐻⬇️,b71u4Jr9qYc,Ugyt0pDm1huK3Y42JNV4AaABAg,False,
7494,Not to beat a dead horse but damn Getsy switching up Justin’s footing was just a bad move,b71u4Jr9qYc,UgzHrYfBf4J7Th7KgB94AaABAg,False,
7495,Justins release was/is a much bigger issue so was his coaching at OSU.  Proper coaching at all levels helps. When you get drafted by one coach and then have to adjust into a third system in 3 years also doesn’t help.  This is why one should change the OC and the qb at the same time. Also why a win now or else GM shouldn’t be allowed to choose a qb in the draft.,b71u4Jr9qYc,UgzHrYfBf4J7Th7KgB94AaABAg.A2snvfX61HEA2sqFJRxlrf,True,UgzHrYfBf4J7Th7KgB94AaABAg
7496,@@TheSjuris 100%,b71u4Jr9qYc,UgzHrYfBf4J7Th7KgB94AaABAg.A2snvfX61HEA2srX0-JvRV,True,UgzHrYfBf4J7Th7KgB94AaABAg
7497,I agree it’s been going on for too long we have to do better y’all come now k owners be better at your craft be real about your job simple things we have the choice to consider be better k?,b71u4Jr9qYc,UgzHrYfBf4J7Th7KgB94AaABAg.A2snvfX61HEA2vFjpiVzj1,True,UgzHrYfBf4J7Th7KgB94AaABAg
7498,Shane Waldron is already smarter than getsy-leave the QB’s footwork alone if he’s comfortable with playing that way,b71u4Jr9qYc,Ugw5wGK1D373sMWNuQZ4AaABAg,False,
7499,BEAR DOWN,b71u4Jr9qYc,Ugxd9Xd25EwY9CjmyKF4AaABAg,False,
7500,Dont mess with his footwork like they did justin Fields,b71u4Jr9qYc,UgyAaoJ5N1UvyVJTV6N4AaABAg,False,
7501,If Caleb wants to be great. He should be in contact with his receivers and get  some of their own practice in with timing the routes before training camp.  The offensive line isn't going to help him much.,b71u4Jr9qYc,UgwGCwU87kP35z0QRMp4AaABAg,False,
7502,He’s been doing that,b71u4Jr9qYc,UgwGCwU87kP35z0QRMp4AaABAg.A2tt73mR4GKA2uV5xeWBKE,True,UgwGCwU87kP35z0QRMp4AaABAg
7503,@@Procaptinrex I'm talking about more than a throwing session here and there. But a real practice with routes and timing.,b71u4Jr9qYc,UgwGCwU87kP35z0QRMp4AaABAg.A2tt73mR4GKA2uWKxW11Ch,True,UgwGCwU87kP35z0QRMp4AaABAg
7504,⁠ I think the offensive line would do some good having some gel in time as well too so maybe they become good too Right?,b71u4Jr9qYc,UgwGCwU87kP35z0QRMp4AaABAg.A2tt73mR4GKA2vExYEj1E8,True,UgwGCwU87kP35z0QRMp4AaABAg
7505,"Maybe it's just me, but if I was an QB of any level, I'd want right foot forward.  Reason being, it would feel more natural to make the first step back, with my right foot, the first step in my drop.",b71u4Jr9qYc,Ugzx5Vpury40Lp4hYoZ4AaABAg,False,
7506,Teven or someone be ‘Hodoor”,b71u4Jr9qYc,UgxgESKBb2HrJNMEIOJ4AaABAg,False,
7507,Dumb guy energy 🤣,b71u4Jr9qYc,Ugwu5ud3k_OI9ZA84DJ4AaABAg,False,
7508,This sounds like a TAMPERING allegation to me,b71u4Jr9qYc,UgzWyXQ3svyq1e9ptkd4AaABAg,False,
7509,Lol… there is no tampering when it comes to college players,b71u4Jr9qYc,UgzWyXQ3svyq1e9ptkd4AaABAg.A2sSohOYdhAA2sezntIln0,True,UgzWyXQ3svyq1e9ptkd4AaABAg
7510,I hope Caleb takes the QB1 position from Tyson Bagent who is Hall of Hame material and so far avoided being damaged by the dysfunctional offensive staff whom were all fired - Ryan is fixing things one piece at a time. I hope Swift Sports Network researches Peyton Manning in his first two rookie years and discovers Tyson being far ahead of him in talent. 🐻⬇️🧆🏝️,b71u4Jr9qYc,UgwoTvQFyLsRYctdmix4AaABAg,False,
7511,"Bagent has a nice , brand new . Fresh out of the packaging , CLIPBOARD 📋 with his name on it . 🐻 🔽",b71u4Jr9qYc,UgwoTvQFyLsRYctdmix4AaABAg.A2sSs8cI6jHA2spGrPJ171,True,UgwoTvQFyLsRYctdmix4AaABAg
7512,Really looking forward to him tearing it up in the preseason and that’s it!,b71u4Jr9qYc,UgwoTvQFyLsRYctdmix4AaABAg.A2sSs8cI6jHA2swml-dlj3,True,UgwoTvQFyLsRYctdmix4AaABAg
7513,"Bagent will enjoy tossing the ball around at the Hall of Fame game & the first 2 preseason games, but it’s the Caleb show after that",b71u4Jr9qYc,UgwoTvQFyLsRYctdmix4AaABAg.A2sSs8cI6jHA2tN6aqNNXr,True,UgwoTvQFyLsRYctdmix4AaABAg
7514,"I admit, Cole Kmet becoming one of my favorite players to listen to.  Straight up honesty, and all around good teammate and good guy.",lDBKmxde3Rc,UgyM0GNE5C3Qv0tgHeN4AaABAg,False,
7515,Absolutely!!!,lDBKmxde3Rc,UgyM0GNE5C3Qv0tgHeN4AaABAg.A380A6v-bZ4A38c_0aNq1M,True,UgyM0GNE5C3Qv0tgHeN4AaABAg
7516,Go Cubs! Go Bears!,lDBKmxde3Rc,UgxfE9L7XacuA3t_kTB4AaABAg,False,
7517,Simple!,lDBKmxde3Rc,UgxfE9L7XacuA3t_kTB4AaABAg.A36eOsu6E30A36rA9WpOnP,True,UgxfE9L7XacuA3t_kTB4AaABAg
7518,Facts,lDBKmxde3Rc,UgxfE9L7XacuA3t_kTB4AaABAg.A36eOsu6E30A37Ii5L6FWJ,True,UgxfE9L7XacuA3t_kTB4AaABAg
7519,🎉🎉🎉🎉,lDBKmxde3Rc,UgxfE9L7XacuA3t_kTB4AaABAg.A36eOsu6E30A37i0Kgqjnp,True,UgxfE9L7XacuA3t_kTB4AaABAg
7520,"I'm born and raised in Chicago, 27 years old and this is the most excited I've ever been lol 2006 was low-key a shocker to everybody and yes I root for the Cubs and Sox lbs I love all sports but this is the best I've seen any team look in the city with the Bears and DJ Moore, Rome Odunze and Cole Kmet are extremely young and the key players on our defense are young as well, TJ Edwards, Tremaine Edmunds, Sanborn, Noah Sewell, Tyrique Stevenson, Jaylon Johnson, Kyler Gordon, January Brisker,  Gervon Dexter lol and we got vets like sweat and Byard and an the most underrated addition was Swift, mannn we got a bright decade or so in front of us",lDBKmxde3Rc,Ugx9kumKjpBTaaM3LM94AaABAg,False,
7521,"'06 was not a shock to anyone. We expected to be contenders and to go deep on a SB run. The only shock was Hester. But because of how the run game and D preformed in 2005, with the return of Rex, we were ready for a championship",lDBKmxde3Rc,Ugx9kumKjpBTaaM3LM94AaABAg.A37fQWleRxmA37vtbhUJpz,True,Ugx9kumKjpBTaaM3LM94AaABAg
7522,@thenewholistic  nobody was expecting Rex Grossman to QB anyone to a Super Bowl at all and out of all I said that's what you nitpicked lol leave me alone bro,lDBKmxde3Rc,Ugx9kumKjpBTaaM3LM94AaABAg.A37fQWleRxmA3816t_fZSc,True,Ugx9kumKjpBTaaM3LM94AaABAg
7523,Cole will be a future Bears analyst and have his own Podcast. I predict this in 2024,lDBKmxde3Rc,UgzSqKMH5MFwnyg3W2d4AaABAg,False,
7524,first and hyped for this season  i could definitely see kmet in a cubs jersey lmao,lDBKmxde3Rc,UgyFB4dJcmQpag8BN5B4AaABAg,False,
7525,Well your gonna see him in the superbowl,lDBKmxde3Rc,UgyFB4dJcmQpag8BN5B4AaABAg.A36cTqb8ZSaA36mgeDh3BN,True,UgyFB4dJcmQpag8BN5B4AaABAg
7526,6:39 dude is weird af for asking that,lDBKmxde3Rc,Ugy8GBKUaXACIPYy3114AaABAg,False,
7527,I agree with you...very weird lol.,lDBKmxde3Rc,Ugy8GBKUaXACIPYy3114AaABAg.A36kuvPwgJSA36lk860U2E,True,Ugy8GBKUaXACIPYy3114AaABAg
7528,im a fields hater and yeh that was cringe,lDBKmxde3Rc,Ugy8GBKUaXACIPYy3114AaABAg.A36kuvPwgJSA36mkKgoIad,True,Ugy8GBKUaXACIPYy3114AaABAg
7529,Think it was supposed to be a joke.. I hope. Dumb question.,lDBKmxde3Rc,Ugy8GBKUaXACIPYy3114AaABAg.A36kuvPwgJSA37BjXo3NLZ,True,Ugy8GBKUaXACIPYy3114AaABAg
7530,I hit 350ish in High School. Confidence was super high.   Went to the batting cages against 80 MPH and didn’t even come close to making contact. From that day moving forward I was humbled. 😅,lDBKmxde3Rc,UgwSw0cwyCevTpV8Ap94AaABAg,False,
7531,"Cole is such a great guy. And, hey, Bear man in the stands has been doing the bear claw for years. Caleb needs to do it with him at a game to offer props.",lDBKmxde3Rc,Ugywe8u4Zi2GtqkLYtB4AaABAg,False,
7532,Cole is the man,lDBKmxde3Rc,UgxIhtdsb9coe4KibjJ4AaABAg,False,
7533,Ahhh....Cubs are just little BEARS!!!!,lDBKmxde3Rc,UgwvCFLIoxFcWqZmh_F4AaABAg,False,
7534,Cute little Bears,lDBKmxde3Rc,UgwvCFLIoxFcWqZmh_F4AaABAg.A36d8OSvN5yA38OLg13_54,True,UgwvCFLIoxFcWqZmh_F4AaABAg
7535,So glad they are bonding already. 🐻 down!,lDBKmxde3Rc,Ugyphwn28OkePqvZtiV4AaABAg,False,
7536,Cole…say it without saying it…Justin was chalked at quarterback. The Packers literally said after the week 18 game that the game plan was to force him to play qb and he was who they thought he was. Rip Dennis Green.🙏🏻,lDBKmxde3Rc,UgzQOk7sXgWOasl6OJd4AaABAg,False,
7537,Fucking love this dude.,lDBKmxde3Rc,UgyTfu5M8nPQjfkMwch4AaABAg,False,
7538,This interview is cool and funny.,lDBKmxde3Rc,Ugx5_Nq2gI3_Xs-CZ3h4AaABAg,False,
7539,"First of all, Bear claw wasn't created by Caleb, but he did make it cool.",lDBKmxde3Rc,Ugw25DnanD7FL1oh-mp4AaABAg,False,
7540,NFL teams needs to have more chants and symbols like college. Makes the fandom even more awsome.,lDBKmxde3Rc,UgyBkt0kWYpZYqw7IBN4AaABAg,False,
7541,Cole kmet needs to live stream his weight lifting sessions,lDBKmxde3Rc,UgwjyZ9fq__Sv4hXZZp4AaABAg,False,
7542,alllll hail KINGGGGG CALEBBBB  ALLLL HAILLLL KINGGG CALEBBB,lDBKmxde3Rc,UgyA67VIoFosFx0M5Gt4AaABAg,False,
7543,Caleb has played at Baylor for OU and knows the Bear claw they use.  Surprised nobody knows the Baylor Bear claw that the stadium uses.  I love it personally.,lDBKmxde3Rc,UgyowS_nfJEKaxrjDLV4AaABAg,False,
7544,"Wait what!!!? What mom or dad here doesn’t do the Bear Claw with their kids? Anytime my kids see the bears on tv Dunkin’ Donuts the 55 them big bear paws go up. Bear Down!! And some heartbreak came with Justin’s departure, still hasn’t settled in yet.",lDBKmxde3Rc,UgxuZXtgfl3yGH6nwKB4AaABAg,False,
7545,Well there was a RB (Bo Jax) and a CB/SP returner (Prime TIme) that could hit a MLB pitch,lDBKmxde3Rc,UgxCwvOLWlhYfDCmKoJ4AaABAg,False,
7546,The Claw in the air is not new--Baylor University does their Sic Em Bears and I'm sure other Bears schools do as well.,lDBKmxde3Rc,Ugzs2gG_HebRNrGHs0d4AaABAg,False,
7547,"New for the Chicago Bears lol, not for the entire history of the world and sports.",lDBKmxde3Rc,Ugzs2gG_HebRNrGHs0d4AaABAg.A36tP67tp_5A37t8h4_dm1,True,Ugzs2gG_HebRNrGHs0d4AaABAg
7548,​@@TheChiromaniacFor sure. But people act like they've never seen it before--it's been around.,lDBKmxde3Rc,Ugzs2gG_HebRNrGHs0d4AaABAg.A36tP67tp_5A38A50FNizy,True,Ugzs2gG_HebRNrGHs0d4AaABAg
7549,"If wins go up, no one will complain about targets",lDBKmxde3Rc,Ugz4FD3b4ODwb2CzBK54AaABAg,False,
7550,Why are half of the questions still about a player who isn't on the team anymore? move on already,lDBKmxde3Rc,UgwpzsEI82mPwssOgJh4AaABAg,False,
7551,I’m going to feel sorry for ESPN 1000 if Caleb William is a bus because they holding his second man Parts a little too tight for me,lDBKmxde3Rc,UgysghDli4C0JfctE1V4AaABAg,False,
7552,"Bust, hype is how u sell tickets and it's fun , u can't be a bear",lDBKmxde3Rc,UgysghDli4C0JfctE1V4AaABAg.A38p_-pljkMA391nSV4Itq,True,UgysghDli4C0JfctE1V4AaABAg
7553,Whatever happened to being a rookie?,lDBKmxde3Rc,Ugwlks1ayKWyge4zQJV4AaABAg,False,
7554,"The claw thing is weird, but also kinda silly in a way i can appreciate",lDBKmxde3Rc,UgxTRZw43Px4Dh5Mrr14AaABAg,False,
